countryName,region,reservePriceLocal,headlinePriceLocal
Canada,Upper Outaouais,304861,512000
Canada,Ottawa/Outaouais,1542662,27100000
Canada,Pembroke,131869,1330000
Canada,Abitibi,40000,356000
Canada,Cornwall,80375,1470000
Canada,Brockville,101039,1560000
Canada,Kingston,198388,1090000
Canada,Belleville,225069,1020000
Canada,Cobourg,72789,1410000
Canada,Peterborough,235309,905000
Canada,Huntsville,205817,503000
Canada,Toronto,16038692,96400000
Canada,Barrie,1682857,2640000
Canada,Guelph/Kitchener,1727528,2600000
Canada,Listowel/Goderich/Stratford,381306,882000
Canada,Niagara-St. Catharines,1010193,1380000
Canada,London/Woodstock/St. Thomas,2178939,4360000
Canada,Chatham,304588,932000
Canada,Windsor/Leamington,1070644,1580000
Canada,Strathroy,474513,739000
Canada,North Bay,93385,544000
Canada,Sault Ste. Marie,103490,436000
Canada,Sudbury,131847,805000
Canada,Kirkland Lake,91899,514000
Canada,Thunder Bay,179380,802000
Canada,Winnipeg,1000131,13500000
Canada,Brandon,182369,773000
Canada,Regina,214942,4970000
Canada,Moose Jaw,64136,2430000
Canada,Saskatoon,320922,12700000
Canada,Edmonton,1599805,8990000
Canada,Medicine Hat/Brooks,234433,571000
Canada,Lethbridge,208355,473000
Canada,Calgary,1456450,8390000
Canada,Red Deer,264800,669000
Canada,Grande Prairie,211156,239000
Canada,Kootenays,232316,262000
Canada,Okanagan/Columbia,644345,756000
Canada,Vancouver,4037651,56400000
Canada,Victoria,680351,1750000
Canada,Nanaimo,289693,559000
Canada,Courtenay,185300,209000
Canada,Thompson/Cariboo,304634,589000
Canada,Prince George,349585,562000
Canada,Dawson Creek,106125,236000
Canada,"Yukon, North West Territories & Nunavut",20000,101000
Canada,Newfoundland & Labrador,300000,3340000
Canada,Prince Edward Island,149465,1870000
Canada,Mainland Nova Scotia,840590,7240000
Canada,Cape Breton,162445,1970000
Canada,Southern New Brunswick,143470,2300000
Canada,Western New Brunswick,179379,2730000
Canada,Eastern New Brunswick,302151,4090000
Canada,Bas du fleuve/Gasp̩sie,168756,1560000
Canada,Qu̩bec,519310,14500000
Canada,Chicoutimi-Jonqui̬re,211934,1960000
Canada,Eastern Townships,1450576,5190000
Canada,Trois-Rivi̬res,2133849,9570000
Canada,Montr̩al,10770301,1.28E+08
Canada,Upper Outaouais,304861,679000
Canada,Ottawa/Outaouais,1542662,33200000
Canada,Pembroke,131869,1670000
Canada,Abitibi,40000,1270000
Canada,Cornwall,80375,1780000
Canada,Brockville,101039,1660000
Canada,Kingston,198388,1710000
Canada,Belleville,225069,1790000
Canada,Cobourg,72789,1500000
Canada,Peterborough,235309,1120000
Canada,Huntsville,205817,692000
Canada,Toronto,16038692,1.03E+08
Canada,Barrie,1682857,4970000
Canada,Guelph/Kitchener,1727528,5110000
Canada,Listowel/Goderich/Stratford,381306,1230000
Canada,Niagara-St. Catharines,1010193,2840000
Canada,London/Woodstock/St. Thomas,2178939,4920000
Canada,Chatham,304588,848000
Canada,Windsor/Leamington,1070644,3250000
Canada,Strathroy,474513,1720000
Canada,North Bay,93385,688000
Canada,Sault Ste. Marie,103490,1390000
Canada,Sudbury,131847,2050000
Canada,Kirkland Lake,91899,988000
Canada,Thunder Bay,179380,2420000
Canada,Winnipeg,1000131,15100000
Canada,Brandon,182369,1600000
Canada,Regina,214942,5760000
Canada,Moose Jaw,64136,2690000
Canada,Saskatoon,320922,1.20E+07
Canada,Edmonton,1599805,19200000
Canada,Medicine Hat/Brooks,234433,866000
Canada,Lethbridge,208355,869000
Canada,Calgary,1456450,16700000
Canada,Red Deer,264800,1020000
Canada,Grande Prairie,211156,2120000
Canada,Kootenays,232316,798000
Canada,Okanagan/Columbia,644345,2010000
Canada,Vancouver,4037651,62100000
Canada,Victoria,680351,2800000
Canada,Nanaimo,289693,998000
Canada,Courtenay,185300,662000
Canada,Thompson/Cariboo,304634,992000
Canada,Prince George,349585,1020000
Canada,Dawson Creek,106125,652000
Canada,"Yukon, North West Territories & Nunavut",20000,291000
Canada,Newfoundland & Labrador,600000,6380000
Canada,Prince Edward Island,298930,2630000
Canada,Mainland Nova Scotia,1681180,15300000
Canada,Cape Breton,324890,3880000
Canada,Southern New Brunswick,286940,3060000
Canada,Western New Brunswick,358758,3580000
Canada,Eastern New Brunswick,604302,5120000
Canada,Bas du fleuve/Gasp̩sie,337512,2480000
Canada,Qu̩bec,1038620,34900000
Canada,Chicoutimi-Jonqui̬re,423868,4450000
Canada,Eastern Townships,2901152,10500000
Canada,Trois-Rivi̬res,4267698,21900000
Canada,Montr̩al,21540602,2.34E+08
Canada,Upper Outaouais,609722,1200000
Canada,Ottawa/Outaouais,3085324,44600000
Canada,Pembroke,263738,1720000
Canada,Abitibi,80000,2100000
Canada,Cornwall,160750,1530000
Canada,Brockville,202078,1760000
Canada,Kingston,396776,2530000
Canada,Belleville,450138,2840000
Canada,Cobourg,145578,1720000
Canada,Peterborough,470618,2690000
Canada,Huntsville,411634,1490000
Canada,Toronto,32077384,3.14E+08
Canada,Barrie,3365714,14800000
Canada,Guelph/Kitchener,3455056,15200000
Canada,Listowel/Goderich/Stratford,762612,3360000
Canada,Niagara-St. Catharines,2020386,9560000
Canada,London/Woodstock/St. Thomas,4357878,21200000
Canada,Chatham,609176,2240000
Canada,Windsor/Leamington,2141288,5770000
Canada,Strathroy,949026,3470000
Canada,North Bay,186770,1020000
Canada,Sault Ste. Marie,206980,2140000
Canada,Sudbury,263694,3350000
Canada,Kirkland Lake,183798,1770000
Canada,Thunder Bay,358760,3090000
Canada,Winnipeg,2000262,34900000
Canada,Brandon,364738,1930000
Canada,Regina,429884,18200000
Canada,Moose Jaw,128272,4430000
Canada,Saskatoon,641844,31500000
Canada,Edmonton,3199610,36700000
Canada,Medicine Hat/Brooks,468866,1670000
Canada,Lethbridge,416710,1920000
Canada,Calgary,2912900,57400000
Canada,Red Deer,529600,2480000
Canada,Grande Prairie,422312,3580000
Canada,Kootenays,464632,1350000
Canada,Okanagan/Columbia,1288690,5160000
Canada,Vancouver,8075302,1.17E+08
Canada,Victoria,1360702,6060000
Canada,Nanaimo,579386,2200000
Canada,Courtenay,370600,1160000
Canada,Thompson/Cariboo,609268,2250000
Canada,Prince George,699170,2010000
Canada,Dawson Creek,212250,1270000
Canada,"Yukon, North West Territories & Nunavut",40000,864000
Canada,National,1050000,2100007
Canada,Chibougamau,1250,8541
Canada,Strathroy,1250,37100
Canada,La Tuque,625,1157
Canada,Mont-Laurier/Maniwaki,2500,3000
Canada,La Sarre,625,700
Canada,Chibougamau,1250,8541
Canada,Fort Frances,1250,31101
Canada,Creighton/Flin Flon,1250,2136
Canada,Thompson,2500,6571
Canada,Nunavut,1250,25123
Canada,multiple regions,314353000,3291738000
Canada,multiple regions,200308000,565705517
Canada,multiple regions,220633000,1142953484
Canada,Manitoba,3198000,8772072
Canada,Saskatchewan,2755000,7556929
Canada,multiple regions,147261000,233328000
Canada,multiple regions,8218000,20298000
Canada,Yukon & Northwest Territories & Nunavut,284000,284000
Canada,"Newfoundland & Labrador, Nova Scotia & Prince Edward Island, New Brunswick and Northern Ontario",5300000,9957299
Canada,"Eastern Quebec, Southern Quebec, Eastern Ontario& Outaouais and Northern Quebec",30400000,31800359
Canada,"Southern Ontario, Alberta and British Columbia",56400000,56400000
Canada,multiple regions,30000000,499868630
Canada,multiple regions,100000000,1511121133
Canada,multiple regions,17262000,29980000
Canada,multiple regions,3536000,4820000
Canada,multiple regions,2299000,2300000
Canada,multiple regions,2242000,2240000
Canada,multiple regions,16743000,24090000
Canada,multiple regions,424000,1730000
Canada,multiple regions,133810000,478820000
Canada,multiple regions,52960000,186950000
Canada,multiple regions,14879000,25430000
Switzerland,National,50000000,5.00E+07
Switzerland,National,50000000,5.00E+07
Switzerland,National,50000000,5.50E+07
Switzerland,National,50000000,5.00E+07
Switzerland,National,6850000,1.21E+08
Switzerland,National,6850000,134009564
Switzerland,National,8200000,5.50E+07
Switzerland,Westscheiz,1579700,25600000
Switzerland,Westscheiz,804800,13100000
Switzerland,Westscheiz,804800,9899658
Switzerland,Westscheiz,417400,8595858
Switzerland,Westscheiz,417400,4157858
Switzerland,MittellandMitte,2533500,32600000
Switzerland,MittellandMitte,1281700,28400000
Switzerland,MittellandMitte,1281700,23200000
Switzerland,MittellandMitte,655800,1.90E+07
Switzerland,MittellandMitte,655800,26900000
Switzerland,Basel,913500,5250007
Switzerland,Basel,471700,5209312
Switzerland,Basel,471700,5733000
Switzerland,Basel,250800,5788125
Switzerland,Basel,250800,6320632
Switzerland,MittellandWest,3732600,16100000
Switzerland,MittellandWest,1881300,8144473
Switzerland,MittellandWest,1881300,5387568
Switzerland,MittellandWest,955600,5534657
Switzerland,MittellandWest,955600,5171095
Switzerland,Zentralschweiz,2112700,4611785
Switzerland,Zentralschweiz,1071300,1745034
Switzerland,Zentralschweiz,1071300,1071300
Switzerland,Zentralschweiz,550600,607036
Switzerland,Zentralschweiz,550600,550600
Switzerland,Ostschweiz,1169500,1169500
Switzerland,Ostschweiz,599700,599700
Switzerland,Ostschweiz,314800,347067
Switzerland,Ostschweiz,314800,382641
Switzerland,Tessin,608500,608500
Switzerland,Tessin,608500,608500
Switzerland,National,154200000,154702000
Switzerland,National,187200000,481720000
Switzerland,National,252050000,359846000
Switzerland,National,48720000,94500625
Switzerland,National,46200000,89238101
Switzerland,National,102480000,195554002
Switzerland,National,22600000,NA
Colombia,National,88285800000,1.07E+11
Colombia,National,105000000000,1.96E+11
Colombia,National,105000000000,1.98E+11
Colombia,National,57033300000,1.20E+11
Colombia,National,31925600000,1.49E+11
Costa Rica,National,NA,9.50E+07
Costa Rica,National,NA,7.50E+07
Cyprus,National,12300000,12300000
Cyprus,National,5000000,6500000
Cyprus,National,5000000,6.00E+06
Cyprus,National,5000000,5.00E+06
Czech Republic,National,3500000000,3.86E+09
Czech Republic,National,3500000000,3.54E+09
Czech Republic,National,1110000000,1165500000
Czech Republic,National,1110000000,1.22E+09
Czech Republic,National,1010000000,1.01E+09
Czech Republic,National,1110000000,1.22E+09
Czech Republic,National,2220000000,2.66E+09
Czech Republic,National,30000000,3.30E+07
Czech Republic,National,30000000,31500000
Czech Republic,National,30000000,31500000
Czech Republic,National,30000000,31500000
Czech Republic,National,30000000,31500000
Czech Republic,National,30000000,31500000
Czech Republic,National,30000000,31500000
Czech Republic,National,30000000,3.30E+07
Czech Republic,National,30000000,3.30E+07
Czech Republic,National,80000000,8.00E+07
Czech Republic,National,80000000,8.00E+07
Czech Republic,National,80000000,8.00E+07
Czech Republic,National,80000000,8.00E+07
Czech Republic,National,80000000,8.00E+07
Czech Republic,National,80000000,8.00E+07
Czech Republic,National,80000000,8.00E+07
Czech Republic,National,80000000,8.00E+07
Czech Republic,National,80000000,8.00E+07
Czech Republic,National,80000000,8.00E+07
Czech Republic,National,80000000,8.00E+07
Czech Republic,National,80000000,8.00E+07
Czech Republic,National,75000000,2.70E+08
Czech Republic,National,75000000,262500000
Czech Republic,National,130000000,4.42E+08
Czech Republic,National,130000000,4.42E+08
Czech Republic,National,138000000,227700000
Czech Republic,National,93000000,497550000
Czech Republic,National,93000000,502200000
Czech Republic,National,29000000,2.03E+08
Czech Republic,National,29000000,2.03E+08
Czech Republic,National,29000000,2.03E+08
Czech Republic,National,29000000,2.03E+08
Czech Republic,National,29000000,2.03E+08
Germany,National,511292,20500000
Germany,National,511292,20500000
Germany,National,511292,20500000
Germany,National,511292,20500000
Germany,National,511292,20500000
Germany,National,511292,20500000
Germany,National,511292,20500000
Germany,National,511292,20500000
Germany,National,511292,20500000
Germany,National,511292,28600000
Germany,National,128000000,8.49E+09
Germany,National,128000000,8.44E+09
Germany,National,128000000,8.39E+09
Germany,National,102000000,8.44E+09
Germany,National,128000000,8.39E+09
Germany,National,128000000,8.39E+09
Germany,National,15600000,19700000
Germany,National,15600000,17600000
Germany,National,15400000,17233000
Germany,Oberbayern,619000,1203000
Germany,Oberpfalz and Niederbayern,348000,348000
Germany,National,2500000,616595000
Germany,National,2500000,595760000
Germany,National,2500000,570849000
Germany,National,2500000,582949000
Germany,National,2500000,583005000
Germany,National,2500000,627317000
Germany,National,2500000,20700000
Germany,National,2500000,20700000
Germany,National,2500000,19869000
Germany,National,2500000,21550000
Germany,National,2500000,21536000
Germany,National,2500000,93757000
Germany,National,2500000,103323000
Germany,National,2500000,84064000
Germany,National,2500000,66931000
Germany,National,1250000,5731000
Germany,National,3550000,5715000
Germany,National,2500000,19096000
Germany,National,2500000,19025000
Germany,National,2500000,17364000
Germany,National,2500000,17364000
Germany,National,2500000,18948000
Germany,National,2500000,19025000
Germany,National,2500000,19069000
Germany,National,2500000,19038000
Germany,National,2500000,18948000
Germany,National,2500000,18931000
Germany,National,2500000,17739000
Germany,National,2500000,17739000
Germany,National,2500000,17739000
Germany,National,2500000,17752000
Germany,National,1250000,9130000
Germany,National,1250000,9130000
Germany,National,1250000,8598000
Germany,National,1250000,8598000
Germany,National,1250000,9051000
Germany,National,1250000,9051000
Germany,National,1250000,8273000
Germany,National,1250000,8229000
Germany,National,1250000,8229000
Germany,National,1250000,8229000
Germany,National,75000000,166397000
Germany,National,75000000,165509000
Germany,National,75000000,166847000
Germany,National,75000000,166567000
Germany,National,75000000,171649000
Germany,National,75000000,163476000
Germany,National,75000000,195520000
Germany,National,75000000,211807000
Germany,National,75000000,203298000
Germany,National,75000000,183671000
Germany,National,75000000,180968000
Germany,National,75000000,180465000
Germany,National,75000000,189958000
Germany,National,18750000,40939000
Germany,National,18750000,40939000
Germany,National,18750000,40919000
Germany,National,18750000,42964000
Germany,National,18750000,42961000
Germany,National,18750000,39011000
Germany,National,18750000,40961000
Germany,National,18750000,40961000
Germany,National,37500000,237494000
Germany,National,37500000,248054000
Germany,National,37500000,258247000
Germany,National,37500000,249133000
Germany,National,37500000,248101000
Germany,National,37500000,255967000
Germany,National,37500000,239228000
Germany,National,37500000,248784000
Germany,National,37500000,240288000
Germany,National,37500000,180153000
Germany,National,5000000,213312000
Germany,National,5000000,213381000
Germany,National,5000000,211652000
Germany,National,5000000,211274000
Germany,National,5000000,212237000
Germany,National,5000000,211157000
Germany,National,5000000,213816000
Germany,National,5000000,213670000
Germany,National,3750000,166842000
Germany,National,3750000,169830000
Germany,National,3750000,168796000
Germany,National,3750000,168155000
Germany,National,2000000,44373000
Germany,National,1700000,146593000
Germany,National,1700000,145942000
Germany,National,1700000,148043000
Germany,National,1700000,148220000
Germany,National,1700000,146977000
Germany,National,1700000,147705000
Germany,National,1700000,146797000
Germany,National,1700000,146253000
Germany,National,1700000,148290000
Germany,National,1700000,146821000
Germany,National,1700000,158925000
Germany,National,1700000,148396000
Germany,National,1700000,146119000
Germany,National,1700000,146296000
Germany,National,1700000,146527000
Germany,National,1700000,148192000
Germany,National,1700000,147081000
Germany,National,1700000,147471000
Germany,National,1700000,147471000
Germany,National,1700000,146267000
Germany,National,1700000,146908000
Germany,National,1700000,147086000
Germany,National,1700000,146424000
Germany,National,1700000,146410000
Germany,National,1700000,146901000
Germany,National,1700000,148219000
Germany,National,1700000,146417000
Germany,National,1700000,148405000
Denmark,National,500000000,949988000
Denmark,National,500000000,949988000
Denmark,National,500000000,949988000
Denmark,National,500000000,949988000
Denmark,GreaterCopenhagen,0,1605001
Denmark,National,430000000,5.33E+08
Denmark,National,0,20111111
Denmark,National,0,6111111
Denmark,National,0,1.17E+08
Denmark,National,400000,6.00E+05
Denmark,National,50000,2600000
Denmark,National,8000000,8.00E+06
Denmark,National,4000000,4.00E+06
Denmark,National,4500000,7091000
Denmark,National,4000000,333333000
Denmark,National,5000000,333333000
Denmark,National,5000000,336331000
Denmark,National,60000000,111463000
Denmark,National,200000000,627804000
Denmark,National,100000000,300159486
Denmark,National,100000000,300159486
Denmark,National,125000000,425239229
Denmark,National,190000000,485233000
Denmark,National,535000000,1619599000
Denmark,National,95000000,107600000
Egypt,National,2500000000,1.67E+10
Spain,National,170000000,1.70E+08
Spain,National,170000000,221941101
Spain,National,170000000,229986412
Spain,National,170000000,226335974
Spain,National,170000000,228532549
Spain,National,170000000,228532549
Spain,National,169000000,1.69E+08
Spain,National,169000000,1.69E+08
Spain,National,10000000,22214957
Spain,National,10000000,22881406
Spain,National,10000000,21791815
Spain,National,10000000,22646315
Spain,National,5000000,9811903
Spain,National,5000000,9789654
Spain,National,5000000,10150456
Spain,Andalucia,1780261,2272115
Spain,Aragon,286487,286487
Spain,Asturias,230607,708317
Spain,Islas Baleares,235224,1272030
Spain,Islas Canarias,450547,1660012
Spain,Cantabria,125954,318280
Spain,Castilla y Leon,544334,544334
Spain,Castilla-La Mancha,446262,598034
Spain,Cataluna,1597664,4239078
Spain,Comunidad Valenciana,1087110,3331514
Spain,Galicia,594979,1017616
Spain,Madrid,1373573,3818047
Spain,Murcia,310920,712634
Spain,Navarra,135455,706593
Spain,Pais Vasco,463269,2417683
Spain,La Rioja,68568,117275
Spain,Ceuta,17136,30775
Spain,Melilla,16170,26339
Spain,Andalucia,890130,1512398
Spain,Aragon,143243,220754
Spain,Asturias,115303,1998229
Spain,Islas Baleares,117612,504965
Spain,Islas Canarias,225273,512930
Spain,Cantabria,62977,233573
Spain,Castilla y Leon,272167,419439
Spain,Castilla-La Mancha,223131,747224
Spain,Cataluna,798832,5866062
Spain,Comunidad Valenciana,543555,1658546
Spain,Extremadura,117736,295555
Spain,Galicia,297489,6075448
Spain,Madrid,686786,5043280
Spain,Murcia,155460,473287
Spain,Navarra,67727,204830
Spain,Pais Vasco,231634,3186291
Spain,La Rioja,34284,133513
Spain,Ceuta,8568,124579
Spain,Melilla,8085,111954
Spain,National,5000000,5201500
Spain,National,5000000,5253515
Spain,National,5000000,5151505
Spain,Asturias,115303,115303
Spain,Galicia,297489,297489
Spain,Murcia,155460,157014
Spain,Pais Vasco,231634,231634
Spain,National,2500000,12704486
Spain,National,2500000,12704486
Spain,National,2500000,11047379
Spain,National,2500000,11047379
Spain,National,2500000,9606417
Spain,National,2500000,9606417
Spain,National,2500000,9606417
Spain,National,2500000,9606417
Spain,National,2500000,11047379
Spain,National,2500000,11047379
Spain,National,2500000,11047379
Spain,National,2500000,11047379
Spain,National,2500000,11102090
Spain,National,2500000,11102090
Spain,National,2500000,11746012
Spain,National,2500000,11746012
Spain,National,2500000,10213923
Spain,National,2500000,10213923
Spain,National,2500000,10213923
Spain,National,2500000,10213923
Spain,National,2500000,10040151
Spain,National,2500000,10040151
Spain,National,2500000,12215852
Spain,National,2500000,12215852
Spain,National,2500000,12008021
Spain,National,2500000,12008021
Spain,National,2500000,10441757
Spain,National,2500000,10441757
Spain,National,2500000,10441757
Spain,National,2500000,10441757
Spain,National,2500000,10441757
Spain,National,2500000,10441757
Spain,National,2500000,10441757
Spain,National,2500000,10441757
Spain,National,2500000,10441757
Spain,National,2500000,10441757
Spain,National,2500000,12008021
Spain,National,2500000,12008021
Spain,National,2500000,12008021
Spain,National,2500000,12008021
Estonia,National,70000000,71000100
Estonia,National,1597000,5086000
Estonia,National,1597000,5098000
Finland,National,150000,150000
Finland,National,150000,150000
Finland,National,150000,171700
Finland,National,150000,204000
Finland,National,150000,219200
Finland,National,150000,150000
Finland,National,150000,150000
Finland,National,150000,150000
Finland,National,150000,150000
Finland,National,150000,194200
Finland,National,150000,163500
Finland,National,150000,163500
Finland,National,150000,163500
Finland,National,150000,150000
Finland,National,750000,1468200
Finland,National,16670000,16900000
Finland,National,16670000,16670000
Finland,National,16670000,22200000
Finland,National,16670000,18900000
Finland,National,16670000,16670000
Finland,National,16670000,16670000
Finland,National,11000000,1.10E+07
Finland,National,11000000,1.10E+07
Finland,National,11000000,1.10E+07
Finland,National,11000000,1.10E+07
Finland,National,11000000,1.10E+07
Finland,National,11000000,11330000
Finland,National,23000000,30258000
Finland,National,21000000,26347000
Finland,National,21000000,2.10E+07
Fiji,National,420000,420500
Fiji,National,420000,420500
Fiji,National,420000,420300
Fiji,National,504000,504700
Fiji,National,504000,504700
Fiji,National,504000,504700
Fiji,National,131250,144000
Fiji,National,131250,144000
Fiji,National,131250,144000
Fiji,National,131250,144000
Fiji,National,131250,144000
Fiji,National,131250,144000
Fiji,National,131250,185000
Fiji,National,500000,5.00E+05
Fiji,National,131250,228000
Fiji,National,131250,228000
Fiji,National,131250,229000
France,National,416000000,4.66E+08
France,National,832000000,933078323
France,National,416000000,467164000
France,National,832000000,932734001
United Kingdom,National,125000000,4.39E+09
United Kingdom,National,107000000,5.96E+09
United Kingdom,National,89300000,4.03E+09
United Kingdom,National,89300000,4.00E+09
United Kingdom,National,89300000,4.10E+09
United Kingdom,GreaterLondon,4000000,4540000
United Kingdom,GreaterLondon,4000000,4620000
United Kingdom,GreaterLondon,4000000,4540000
United Kingdom,"GreaterManchester,MerseysideandCheshire",3000000,3.00E+06
United Kingdom,"GreaterManchester,MerseysideandCheshire",3000000,3.00E+06
United Kingdom,"GreaterManchester,MerseysideandCheshire",3000000,3.00E+06
United Kingdom,"WestMidlands,Warwickshire,Staffordshire,WorcestershireShropshireandHerefordshire",3000000,3.00E+06
United Kingdom,"WestMidlands,Warwickshire,Staffordshire,WorcestershireShropshireandHerefordshire",3000000,3.00E+06
United Kingdom,"WestMidlands,Warwickshire,Staffordshire,WorcestershireShropshireandHerefordshire",3000000,3.00E+06
United Kingdom,"EastRiding of Yorkshire,NorthYorkshire,SouthYorkshire,WestYorkshireandtheareas of NorthLincolnshireandNorth-eastLincolnshireDistrictCouncils",2000000,2.00E+06
United Kingdom,"EastRiding of Yorkshire,NorthYorkshire,SouthYorkshire,WestYorkshireandtheareas of NorthLincolnshireandNorth-eastLincolnshireDistrictCouncils",2000000,2.00E+06
United Kingdom,"TyneandWear,Durham,Northumberland,CumbriaandLancashire",1000000,1.00E+06
United Kingdom,Scotland,1000000,1.00E+06
United Kingdom,NorthernIreland,100000,160000
United Kingdom,NorthernIreland,100000,150000
United Kingdom,NorthernIreland,100000,150000
United Kingdom,CentralScotland,100000,3.00E+05
United Kingdom,GreaterLondon,300000,1920000
United Kingdom,Midlands,300000,660000
United Kingdom,Northern,300000,330000
United Kingdom,Severnside,100000,190000
United Kingdom,SouthCoast,100000,330000
United Kingdom,Tyne-Tees,100000,155000
United Kingdom,Midlands&MidWalesProvincialRegion,100000,270000
United Kingdom,NorthernIrelandProvincialRegion,100000,6.00E+05
United Kingdom,North of EnglandProvincialRegion,100000,330000
United Kingdom,"NorthWest,YorkshireandNorthWalesProvincialRegion",100000,550000
United Kingdom,ScotlandProvincialRegion,100000,125000
United Kingdom,SouthEastProvincialRegion,100000,5.00E+05
United Kingdom,SouthernProvincialRegion,100000,330000
United Kingdom,SouthWestandSouthWalesProvincialRegion,100000,365000
United Kingdom,National,200000,1500025
United Kingdom,National,50000,275112
United Kingdom,National,50000,51002
United Kingdom,National,50000,1513000
United Kingdom,National,50000,151999
United Kingdom,National,50000,113000
United Kingdom,National,50000,76660
United Kingdom,National,50000,209888
United Kingdom,National,50000,155555
United Kingdom,National,50000,888890
United Kingdom,National,50000,101011
United Kingdom,National,50000,50110
United Kingdom,National,50000,1001880
United Kingdom,Northern Ireland,50000,352000
United Kingdom,National,900000,8334000
United Kingdom,National,230000,321000
United Kingdom,National,20000,39000
United Kingdom,National,120000,260500
United Kingdom,"Region D-H and J-M: National territory less Northern Ireland, London, Manchester & Merseyside, West Midlands and Yorkshire",20000,20000
United Kingdom,"Region D-H, K and M:National territory less Northern Ireland, London, Manchester & Merseyside, West Midlands, Yorkshire, Northern England and Scotland",10000,10000
United Kingdom,"Region D-M:National territory less London, Manchester & Merseyside and West Midlands",30000,30000
United Kingdom,National,120000,272130
United Kingdom,National,60000,183000
United Kingdom,National,90000,179000
United Kingdom,National,120000,120000
United Kingdom,Cardiff area,10000,10000
United Kingdom,Greater Manchester,10000,10000
United Kingdom,National,330000000,588876000
United Kingdom,National,225000000,2.25E+08
United Kingdom,National,250000000,5.50E+08
United Kingdom,National,310500000,802860143
United Kingdom,National,45400000,201537179
United Kingdom,National,40000000,205896000
United Kingdom,National,8000000,303594000
United Kingdom,National,4000000,164429000
United Kingdom,National,8000000,317720000
United Kingdom,National,10000000,378240000
Georgia,National,7742826,17808518
Georgia,National,8491392,2.00E+07
Georgia,National,8491392,18700000
Georgia,National,8491392,26100000
Georgia,National,48364000,48364000
Ghana,National,492000000000,4.93E+11
Greece,National,2000000000,2.20E+09
Greece,National,1500000000,1.50E+09
Greece,National,1000000000,1.10E+09
Greece,National,3000000000,3.30E+09
Greece,National,3000000000,3.01E+09
Greece,National,1500000000,2.92E+09
Greece,National,1500000000,2.92E+09
Greece,National,1500000000,2.77E+09
Greece,National,115019983,115019983
Greece,National,26412331,26412331
Greece,National,20542930,20542930
Greece,National,161411701,161411701
Greece,National,146735169,146735169
Greece,National,176376199,176376199
Greece,National,23300000,23311000
Greece,National,23300000,23300000
Greece,National,23300000,23312000
Greece,National,23300000,23330000
Greece,National,23300000,23330000
Greece,National,20500000,20611000
Greece,National,20500000,20611000
Greece,National,20500000,20500000
Greece,National,20500000,20530000
Greece,National,16390000,16390000
Greece,1,136000,136000
Greece,2,291000,291000
Greece,3,20000,20000
Greece,4,59000,59000
Greece,5,136000,136000
Greece,6,214000,214000
Greece,7,136000,136000
Greece,8,59000,59000
Greece,9,699000,699000
Greece,10,117000,117000
Greece,11,39000,39000
Greece,12,20000,20000
Greece,13,20000,20000
Greece,National,51500000,51500000
Greece,National,51500000,51601000
Greece,National,51500000,51513000
Greece,National,51500000,51500000
Greece,National,51500000,51500000
Greece,National,51500000,51500000
Greece,National,4700000,4703000
Greece,National,4700000,4703000
Greece,National,4700000,4703000
Greece,National,4700000,4703000
Greece,National,4700000,4700000
Greece,National,4700000,4700000
Greece,National,4700000,4700000
Greece,National,4700000,4700000
Greece,National,4700000,4700000
Greece,National,4700000,4700000
Greece,National,4700000,4703000
Greece,National,4700000,4703000
Greece,National,4700000,4703000
Greece,National,4700000,4703000
Greece,National,1300000,1788000
Greece,National,1300000,1788000
Greece,National,1300000,1300000
Greece,National,1300000,1300000
Greece,National,2542000,2542000
Greece,National,82500000,83150000
Greece,National,59100000,59200000
Greece,National,59100000,59100000
Hong Kong China,National,0,288812
Hong Kong China,National,0,2398889
Hong Kong China,National,0,1388889
Hong Kong China,National,0,10000
Hong Kong China,National,76000000,7.60E+07
Hong Kong China,National,60000,7130000
Hong Kong China,National,60000,7320000
Hong Kong China,National,60000,7800000
Hong Kong China,National,60000,7410000
Hong Kong China,National,60000,8220000
Hong Kong China,National,60000,8220000
Hong Kong China,National,150000000,5.18E+08
Hong Kong China,National,150000000,5.23E+08
Hong Kong China,National,150000000,494700000
Hong Kong China,National,24000000,1.75E+08
Hong Kong China,National,30000000,8.75E+08
Hong Kong China,National,30000000,1.08E+09
Hong Kong China,National,150000000,1.50E+08
Hong Kong China,National,150000000,1.70E+08
Hong Kong China,National,150000000,1.50E+08
Hong Kong China,National,150000000,2.90E+08
Hong Kong China,National,150000000,3.30E+08
Hong Kong China,National,150000000,3.10E+08
Hong Kong China,National,150000000,3.00E+08
Hong Kong China,National,150000000,3.10E+08
Hong Kong China,National,480000000,5.10E+08
Hong Kong China,National,470400000,470400000
Hong Kong China,National,470400000,5.00E+08
Hong Kong China,National,470400000,470400000
Hong Kong China,National,470400000,470400000
Honduras,National,NA,247600000
Honduras,National,247600000,247700000
Croatia,National,105000000,110144999
Croatia,National,105000000,105652000
Croatia,National,54000000,55200000
Croatia,National,86000000,86200000
Hungary,National,4000000000,4.00E+09
Hungary,National,1260000000,7285270000
Hungary,National,1400000000,10923480000
Hungary,National,1400000000,15666840000
Hungary,National,648000006,648600000
Hungary,National,216000004,2.48E+08
Indonesia,National,100000000000,4.36E+11
